ID	age	sex	n_babies	site	year	pop_size	weight
296	7	f	2	2	2003	140	6.579463214193352
301	3	m	2	2	2003	140	3.010207177233905
309	1	f	2	2	2003	140	4.5569564558396936
312	3	f	2	2	2003	140	NA
313	9	m	1	3	2003	140	NA
320	1	m	0	2	2003	140	3.402750522512732
323	14	f	0	2	2003	140	NA
325	2	f	1	2	2003	140	6.2000855873205545
332	5	f	1	1	2003	140	6.488873273480646
343	5	m	2	3	2003	140	4.954935422943302
349	4	m	0	1	2003	140	4.7006346217629424
353	13	f	1	1	2003	140	10.60611754375327
358	7	f	0	2	2003	140	5.187840533060585
363	3	m	0	1	2003	140	4.390668772867507
368	3	f	2	2	2003	140	5.9568159552477455
375	9	f	1	3	2003	140	8.517281895875614
378	3	f	2	1	2003	140	6.257431888647235
385	3	m	0	1	2003	140	4.367241592270969
390	3	m	0	3	2003	140	3.528188231478017
400	0	m	0	3	2003	140	2.3787893471501147
410	9	f	2	2	2003	140	8.502711247524422
413	6	m	2	3	2003	140	5.699627649812573
423	1	m	1	3	2003	140	2.508812130062675
426	4	f	2	1	2003	140	5.644616860075855
446	1	m	1	1	2003	140	3.4964861849967646
453	3	f	0	1	2003	140	3.5085464833163855
457	5	f	2	2	2003	140	6.692094025907005
460	3	f	2	2	2003	140	3.8259630634687887
461	10	f	0	2	2003	140	7.923976566677142
464	11	m	0	2	2003	140	NA
471	13	m	0	2	2003	140	NA
472	3	m	0	2	2003	140	3.8212132568902044
476	0	m	0	2	2003	140	2.1941676304668687
477	5	m	2	3	2003	140	NA
481	0	f	1	3	2003	140	3.612093615575595
486	8	m	0	3	2003	140	4.439504579522758
492	8	f	2	3	2003	140	NA
513	8	m	2	2	2003	140	5.71050157830365
515	8	f	0	1	2003	140	6.98836628701698
524	14	m	0	3	2003	140	7.485043443988739
538	4	m	1	2	2003	140	3.6546808230960295
544	16	m	2	3	2003	140	8.56088580628049
547	5	m	1	3	2003	140	4.568543314616321
552	13	m	2	1	2003	140	NA
553	12	m	2	2	2003	140	7.354177568232726
554	4	f	0	2	2003	140	4.914312083308578
556	10	m	0	3	2003	140	7.058464308124918
558	10	m	2	2	2003	140	6.5737110586823535
570	0	m	0	3	2003	140	2.022536012911214
579	10	f	1	1	2003	140	8.067459967836337
586	4	f	1	1	2003	140	5.586056314525866
593	8	m	2	2	2003	140	6.018449077734513
603	7	f	0	1	2003	140	7.65577090361336
605	8	m	2	2	2003	140	6.6156641534279315
619	3	m	0	3	2003	140	3.0019018105956072
626	7	m	1	1	2003	140	5.762503428117606
632	4	m	2	2	2003	140	2.680286286267403
639	7	m	1	1	2003	140	5.274834474609638
640	7	m	1	1	2003	140	5.886925083380433
646	2	m	0	1	2003	140	2.926195750547712
654	5	m	2	2	2003	140	4.553538524126099
661	2	f	0	1	2003	140	NA
668	0	m	1	3	2003	140	1.3548583377249421
669	13	m	2	1	2003	140	7.072222910772087
682	4	f	1	2	2003	140	5.337492823352257
688	4	m	1	1	2003	140	4.10866198410929
691	7	f	0	3	2003	140	7.000347823318216
697	1	f	1	3	2003	140	4.760630666810375
700	2	m	0	3	2003	140	3.751989609393452
702	10	m	1	3	2003	140	6.4088982694525285
703	11	m	1	2	2003	140	5.9368666252342734
706	1	m	1	2	2003	140	2.9360289634737367
715	4	m	1	3	2003	140	3.2944007064936627
717	10	m	0	3	2003	140	7.143783845587268
718	7	m	2	1	2003	140	5.74745159851747
720	6	f	0	1	2003	140	6.694746932474457
724	9	f	2	2	2003	140	7.358810381877539
728	0	m	1	3	2003	140	2.0568020021132702
737	1	f	2	3	2003	140	3.689301716675342
743	7	f	0	1	2003	140	NA
745	6	m	2	1	2003	140	5.370006594671203
759	0	m	1	2	2003	140	NA
764	10	f	2	3	2003	140	NA
768	1	m	0	3	2003	140	2.9958781708437603
771	0	f	0	1	2003	140	5.965105815794085
772	1	m	0	1	2003	140	3.2201262444986902
775	11	m	1	3	2003	140	7.551321687162309
784	3	m	1	3	2003	140	3.3042406868930403
801	1	m	2	1	2003	140	2.2257179979048374
806	0	m	1	1	2003	140	3.7958120943842806
809	8	m	1	1	2003	140	4.256275699060166
815	5	f	1	3	2003	140	5.0885659717203104
823	2	m	1	2	2003	140	5.484177788396814
828	7	f	0	3	2003	140	6.867529744022396
831	11	m	1	2	2003	140	6.897784814354439
840	5	f	0	2	2003	140	5.5019283348658305
844	4	m	1	1	2003	140	3.93929434716072
846	1	f	1	3	2003	140	6.332999915774239
847	6	f	0	3	2003	140	6.98687506116815
858	0	f	2	3	2003	140	4.660190366027566
863	0	f	1	1	2003	140	4.629178307483405
865	1	f	1	3	2003	140	4.652698287758149
4	0	f	1	2	2004	133	6.00685610840849
18	1	m	1	2	2004	133	3.663672490649629
23	3	f	2	1	2004	133	5.5403015962677324
28	0	m	0	2	2004	133	2.9246799034664654
32	12	f	2	1	2004	133	10.034562556730359
40	2	m	0	1	2004	133	3.531289992009077
44	3	f	0	1	2004	133	7.019368524501928
48	9	f	0	2	2004	133	8.474797782839483
52	6	m	0	2	2004	133	5.011009124779799
53	0	f	1	2	2004	133	3.378449278501154
59	9	m	2	1	2004	133	7.842273049390408
63	2	f	1	1	2004	133	6.946408895349651
69	14	m	2	2	2004	133	7.891473704278188
73	9	f	2	1	2004	133	NA
74	7	m	2	2	2004	133	5.585145223762774
75	2	f	0	2	2004	133	5.52140873668491
82	4	f	2	1	2004	133	5.6634559071699915
88	4	m	0	3	2004	133	3.92032565667054
94	0	f	1	2	2004	133	4.472976728775935
98	0	f	0	1	2004	133	3.608341423548248
99	8	m	1	1	2004	133	5.199450538984308
109	12	m	1	1	2004	133	NA
111	15	f	1	2	2004	133	11.149887627110331
117	4	m	1	1	2004	133	NA
126	10	m	1	2	2004	133	8.183520326233959
127	16	f	1	2	2004	133	NA
134	9	f	2	1	2004	133	8.709010573751241
136	13	m	0	1	2004	133	8.419460621695608
146	4	f	1	1	2004	133	NA
147	4	f	1	1	2004	133	5.824619077358047
150	5	m	0	2	2004	133	4.791756283957683
155	2	f	1	2	2004	133	5.941784046812312
159	4	f	2	3	2004	133	NA
172	6	f	0	2	2004	133	7.512965029730161
174	4	f	0	1	2004	133	6.329187262944682
179	11	m	1	1	2004	133	6.112723849918695
181	7	m	1	3	2004	133	5.917247265039387
184	8	m	2	1	2004	133	6.586053650951111
189	2	m	1	2	2004	133	2.935163447162462
201	3	f	0	1	2004	133	5.364919578891984
203	2	m	2	3	2004	133	3.730902687348638
210	2	f	0	1	2004	133	4.354576831312328
212	5	m	2	1	2004	133	5.970310350674213
213	7	f	2	2	2004	133	6.650034481451473
214	7	f	1	1	2004	133	7.283640096503103
216	3	f	0	2	2004	133	5.606381043844985
218	4	m	2	2	2004	133	4.556140171588154
231	7	f	1	3	2004	133	7.188013443080719
233	1	m	1	3	2004	133	2.461480833206326
234	0	f	2	3	2004	133	4.503812851452335
244	2	f	2	2	2004	133	3.9587024971974447
245	0	f	2	3	2004	133	5.599118834818763
251	1	f	1	3	2004	133	4.824113794947146
256	1	f	0	3	2004	133	5.337256883595703
261	12	f	0	3	2004	133	NA
270	1	m	0	3	2004	133	3.391419049274451
272	5	f	1	2	2004	133	6.846117329448884
276	4	f	1	1	2004	133	6.25555259208663
280	8	m	1	3	2004	133	8.13332792525724
283	0	f	1	2	2004	133	5.613941262916231
284	0	f	0	2	2004	133	4.265146197665055
286	5	f	1	2	2004	133	6.093291785436392
292	1	f	1	3	2004	133	5.390750260622036
293	3	m	1	1	2004	133	3.2804143624631665
296	8	f	2	2	2004	133	7.836624926287211
301	4	m	0	2	2004	133	2.7696334118531856
309	2	f	2	2	2004	133	4.858994162708031
312	4	f	0	2	2004	133	6.2681492274046295
313	10	m	0	3	2004	133	6.865654629243241
320	2	m	2	2	2004	133	2.6196277105831216
323	15	f	0	2	2004	133	10.618578948280359
325	3	f	1	2	2004	133	6.8075219277974535
332	6	f	2	1	2004	133	7.830084649239814
343	6	m	1	3	2004	133	5.659931011304287
349	5	m	0	1	2004	133	4.967755970355752
353	14	f	1	1	2004	133	11.458909876974456
358	8	f	2	2	2004	133	NA
363	4	m	2	1	2004	133	5.145249044880925
368	4	f	1	2	2004	133	5.040842202872681
375	10	f	0	3	2004	133	NA
378	4	f	2	1	2004	133	NA
385	4	m	1	1	2004	133	3.8186640328405987
396	0	f	1	1	2004	133	3.8394500081506187
400	1	m	1	3	2004	133	1.7706536801464141
410	10	f	2	2	2004	133	9.410252851255049
413	7	m	1	3	2004	133	6.424288613574415
423	2	m	0	3	2004	133	2.9720163612544512
433	0	f	0	3	2004	133	3.9835488473214826
442	0	f	1	2	2004	133	4.282665231807182
446	2	m	2	1	2004	133	3.242610418987479
450	0	f	2	2	2004	133	4.739674795571673
451	0	m	1	1	2004	133	2.185836577077734
454	0	m	2	2	2004	133	3.128408614998136
457	6	f	2	2	2004	133	6.990365089957681
460	4	f	2	2	2004	133	4.757511592464202
461	11	f	0	2	2004	133	9.259694296083918
463	0	m	2	1	2004	133	2.869892450804119
472	4	m	0	2	2004	133	4.97569882479153
476	1	m	1	2	2004	133	3.1954598446277673
486	9	m	1	3	2004	133	5.715074686118401
492	9	f	2	3	2004	133	7.869183054451236
513	9	m	0	2	2004	133	NA
524	15	m	1	3	2004	133	7.189397464054666
538	5	m	1	2	2004	133	4.441606926272659
547	6	m	2	3	2004	133	5.314797299882562
552	14	m	0	1	2004	133	8.13307869209619
553	13	m	1	2	2004	133	NA
554	5	f	0	2	2004	133	5.6514219850323615
556	11	m	0	3	2004	133	7.063398443701204
558	11	m	0	2	2004	133	7.220362603434744
564	0	f	1	3	2004	133	3.9439131344923544
570	1	m	2	3	2004	133	2.8550179689096544
574	0	m	2	1	2004	133	NA
579	11	f	1	1	2004	133	8.489305276374742
586	5	f	2	1	2004	133	7.716475641252606
589	0	f	0	3	2004	133	4.668910516020054
593	9	m	0	2	2004	133	6.978321531675754
603	8	f	2	1	2004	133	8.76404404082997
605	9	m	2	2	2004	133	6.239063578333698
607	0	f	0	2	2004	133	3.906126461480181
619	4	m	2	3	2004	133	4.059357583164617
626	8	m	1	1	2004	133	5.770472038934132
632	5	m	0	2	2004	133	4.037492997202758
639	8	m	1	1	2004	133	5.405233612278683
640	8	m	2	1	2004	133	7.079440507778655
654	6	m	2	2	2004	133	4.776429572435485
661	3	f	0	1	2004	133	5.5767626269176915
668	1	m	1	3	2004	133	2.086352523854138
682	5	f	0	2	2004	133	6.531617127843175
688	5	m	2	1	2004	133	4.866031871905822
690	0	m	2	1	2004	133	2.4015849966477028
691	8	f	1	3	2004	133	6.458941243307228
697	2	f	0	3	2004	133	4.7045781694345665
700	3	m	1	3	2004	133	3.1969972554993844
702	11	m	1	3	2004	133	7.123005559224842
706	2	m	1	2	2004	133	5.068246757162357
715	5	m	1	3	2004	133	4.108996003525681
717	11	m	1	3	2004	133	8.740116922090582
720	7	f	1	1	2004	133	6.7866232422160895
724	10	f	2	2	2004	133	8.720300915565927
728	1	m	2	3	2004	133	2.2078190881209916
730	0	f	2	3	2004	133	4.869075176411687
737	2	f	0	3	2004	133	5.174087605282148
743	8	f	1	1	2004	133	NA
745	7	m	2	1	2004	133	6.175721753978473
759	1	m	1	2	2004	133	4.525009035977619
764	11	f	2	3	2004	133	8.498208393562683
768	2	m	1	3	2004	133	3.123862696823233
771	1	f	2	1	2004	133	5.159563512083542
772	2	m	1	1	2004	133	3.894919746457035
781	0	m	1	2	2004	133	3.5236282489623867
784	4	m	1	3	2004	133	3.9740719432299554
801	2	m	2	1	2004	133	NA
806	1	m	1	1	2004	133	2.984186557015938
809	9	m	1	1	2004	133	5.214588936205467
815	6	f	2	3	2004	133	6.725621728318327
823	3	m	1	2	2004	133	5.372588261389961
828	8	f	0	3	2004	133	7.797738653429406
831	12	m	1	2	2004	133	8.622944666903267
840	6	f	0	2	2004	133	7.6190293054909315
844	5	m	0	1	2004	133	4.714740316561564
846	2	f	1	3	2004	133	6.765291648883116
847	7	f	0	3	2004	133	8.22970921764226
863	1	f	0	1	2004	133	6.372154540151364
865	2	f	0	3	2004	133	NA
4	1	f	0	2	2005	149	4.7936897389148845
18	2	m	2	2	2005	149	3.8085453240593816
23	4	f	1	1	2005	149	4.385626172721395
28	1	m	0	2	2005	149	3.197486283336512
32	13	f	2	1	2005	149	9.361852978126645
40	3	m	1	1	2005	149	3.704726007087755
44	4	f	1	1	2005	149	NA
45	0	m	2	3	2005	149	0.7691022256277241
48	10	f	1	2	2005	149	8.676347778731646
52	7	m	1	2	2005	149	4.833081969926361
53	1	f	1	2	2005	149	4.069085772910541
59	10	m	2	1	2005	149	6.662493084311237
63	3	f	2	1	2005	149	5.79435924283345
74	8	m	1	2	2005	149	5.5165809018341
75	3	f	2	2	2005	149	5.982666330998228
82	5	f	1	1	2005	149	6.286839466279792
88	5	m	0	3	2005	149	4.340341845666837
94	1	f	2	2	2005	149	3.7072930635925654
98	1	f	2	1	2005	149	2.9928507930661703
99	9	m	0	1	2005	149	4.617760439471187
109	13	m	2	1	2005	149	7.622031048642478
117	5	m	0	1	2005	149	5.013153230222367
126	11	m	2	2	2005	149	8.639314064759454
136	14	m	2	1	2005	149	NA
146	5	f	0	1	2005	149	4.367075084224008
147	5	f	1	1	2005	149	6.095140328580591
150	6	m	2	2	2005	149	4.914630864848919
155	3	f	2	2	2005	149	5.51256580938381
159	5	f	1	3	2005	149	6.728124398147505
172	7	f	2	2	2005	149	7.69789140045623
174	5	f	2	1	2005	149	6.037792264983105
179	12	m	1	1	2005	149	5.41150031261057
181	8	m	1	3	2005	149	NA
184	9	m	1	1	2005	149	7.093316462455404
189	3	m	0	2	2005	149	3.299997212432189
201	4	f	1	1	2005	149	5.211347100377859
203	3	m	1	3	2005	149	3.17254552978578
209	0	f	0	3	2005	149	2.3068266233491257
210	3	f	1	1	2005	149	5.502872766718933
212	6	m	2	1	2005	149	5.778051636636087
213	8	f	2	2	2005	149	NA
214	8	f	0	1	2005	149	7.420636290894676
218	5	m	0	2	2005	149	4.829956794153259
231	8	f	0	3	2005	149	6.791151356832406
233	2	m	2	3	2005	149	2.40170709736325
234	1	f	0	3	2005	149	NA
244	3	f	0	2	2005	149	5.139723518771336
245	1	f	0	3	2005	149	5.370770898607861
251	2	f	0	3	2005	149	4.939146517168148
256	2	f	1	3	2005	149	NA
260	0	f	1	1	2005	149	4.494444954798691
261	13	f	2	3	2005	149	9.019512999276674
265	0	m	2	3	2005	149	2.3921872467279592
270	2	m	2	3	2005	149	3.396633972054114
272	6	f	2	2	2005	149	5.419760233577784
276	5	f	0	1	2005	149	5.873650390971409
283	1	f	0	2	2005	149	5.117503290989123
284	1	f	2	2	2005	149	5.411568427745415
286	6	f	1	2	2005	149	NA
292	2	f	2	3	2005	149	5.446605674016744
293	4	m	0	1	2005	149	2.994411830835564
296	9	f	2	2	2005	149	7.430431945831721
301	5	m	0	2	2005	149	3.304670272582114
309	3	f	0	2	2005	149	4.783007767357212
312	5	f	1	2	2005	149	5.737374645623363
313	11	m	1	3	2005	149	NA
319	0	m	1	2	2005	149	2.9801342742407955
320	3	m	2	2	2005	149	2.028517342513588
325	4	f	0	2	2005	149	6.480343882109462
329	0	f	2	2	2005	149	4.74642292096717
332	7	f	0	1	2005	149	7.594409651035467
343	7	m	0	3	2005	149	5.207329953446274
349	6	m	1	1	2005	149	5.05221136304889
353	15	f	0	1	2005	149	10.92841242970924
358	9	f	0	2	2005	149	NA
363	5	m	0	1	2005	149	6.85197625093335
368	5	f	1	2	2005	149	5.40825942630123
375	11	f	2	3	2005	149	NA
385	5	m	0	1	2005	149	3.3911218127614338
389	0	m	2	2	2005	149	1.220567954679369
396	1	f	0	1	2005	149	NA
400	2	m	0	3	2005	149	1.737784735002319
409	0	m	0	2	2005	149	2.2886534448387232
410	11	f	0	2	2005	149	9.620301511605302
413	8	m	1	3	2005	149	6.634433007161645
423	3	m	1	3	2005	149	2.7535997394582385
433	1	f	0	3	2005	149	4.714992892196771
435	0	m	2	2	2005	149	-0.0676002827048045
442	1	f	0	2	2005	149	4.54268953710808
446	3	m	1	1	2005	149	3.4876193716889308
450	1	f	2	2	2005	149	3.4481692073551864
451	1	m	2	1	2005	149	1.8425055951151028
454	1	m	0	2	2005	149	2.4026530203752867
457	7	f	0	2	2005	149	7.191709135962517
460	5	f	1	2	2005	149	5.666174026914643
461	12	f	0	2	2005	149	9.652456202828729
472	5	m	0	2	2005	149	4.941994649175994
476	2	m	2	2	2005	149	NA
486	10	m	2	3	2005	149	5.207782797805976
492	10	f	2	3	2005	149	7.1004580889676685
509	0	m	0	3	2005	149	1.9728260091897734
513	10	m	0	2	2005	149	5.453794975440225
514	0	f	0	2	2005	149	4.531204629092317
524	16	m	1	3	2005	149	7.923823202964479
538	6	m	0	2	2005	149	NA
552	15	m	1	1	2005	149	9.304781739781287
553	14	m	2	2	2005	149	7.683762926067164
554	6	f	1	2	2005	149	NA
556	12	m	2	3	2005	149	6.834364227376459
558	12	m	0	2	2005	149	7.644303509070391
564	1	f	1	3	2005	149	4.283731421061242
570	2	m	0	3	2005	149	NA
574	1	m	2	1	2005	149	0.6688079967763723
579	12	f	0	1	2005	149	9.005335822652938
586	6	f	1	1	2005	149	6.671748157791076
589	1	f	0	3	2005	149	4.125096701392405
593	10	m	1	2	2005	149	5.598898536483105
602	0	f	0	1	2005	149	3.825830034881153
605	10	m	0	2	2005	149	7.211167436433234
607	1	f	1	2	2005	149	NA
609	0	f	1	3	2005	149	3.72114217107743
619	5	m	2	3	2005	149	2.6163048819794046
632	6	m	2	2	2005	149	NA
639	9	m	0	1	2005	149	5.593490936761233
640	9	m	1	1	2005	149	6.89825019777117
654	7	m	2	2	2005	149	4.966089782493637
655	0	f	2	2	2005	149	4.642278468732561
661	4	f	0	1	2005	149	6.479735652612722
667	0	m	0	3	2005	149	2.5137550819627394
668	2	m	2	3	2005	149	NA
682	6	f	1	2	2005	149	6.115077264179634
688	6	m	2	1	2005	149	3.7079481133933787
690	1	m	0	1	2005	149	1.8088919109865809
691	9	f	2	3	2005	149	NA
692	0	m	2	2	2005	149	3.2251286288952725
700	4	m	0	3	2005	149	2.899574124176638
702	12	m	0	3	2005	149	6.2692276818268216
715	6	m	2	3	2005	149	3.8731322508884505
717	12	m	0	3	2005	149	7.745804997449597
720	8	f	1	1	2005	149	NA
724	11	f	1	2	2005	149	8.638083444930082
728	2	m	1	3	2005	149	2.6453515245875194
730	1	f	2	3	2005	149	4.247167422183549
737	3	f	1	3	2005	149	NA
743	9	f	2	1	2005	149	7.921030440092956
745	8	m	2	1	2005	149	5.500192945674973
748	0	f	1	1	2005	149	5.51972897308631
759	2	m	1	2	2005	149	3.469110455755958
764	12	f	0	3	2005	149	7.495043378639304
768	3	m	2	3	2005	149	3.750744434665873
771	2	f	0	1	2005	149	6.775981098983559
772	3	m	0	1	2005	149	3.982303431602605
781	1	m	0	2	2005	149	3.8186954948791585
784	5	m	2	3	2005	149	3.515152451536404
801	3	m	1	1	2005	149	3.0668304663200363
806	2	m	0	1	2005	149	2.8063208868223626
809	10	m	1	1	2005	149	4.910633159724295
815	7	f	2	3	2005	149	5.553053857152978
823	4	m	2	2	2005	149	5.041526467336162
828	9	f	2	3	2005	149	7.919696135977765
831	13	m	1	2	2005	149	7.340500919873726
838	0	m	0	2	2005	149	NA
840	7	f	2	2	2005	149	7.320783478779154
844	6	m	0	1	2005	149	4.3132269105885355
846	3	f	0	3	2005	149	7.200034006004025
847	8	f	1	3	2005	149	8.48569753968059
863	2	f	0	1	2005	149	5.6080401053932185
865	3	f	2	3	2005	149	5.62630434988989
3	0	m	1	2	2006	140	3.851584216935959
4	2	f	1	2	2006	140	5.748956899116995
18	3	m	2	2	2006	140	4.110748100073034
23	5	f	1	1	2006	140	NA
28	2	m	1	2	2006	140	3.9701612929899572
32	14	f	0	1	2006	140	9.355571663086707
40	4	m	2	1	2006	140	3.870945647562167
44	5	f	0	1	2006	140	7.106864050154067
45	1	m	1	3	2006	140	0.5800329452951848
48	11	f	1	2	2006	140	9.439717195232438
52	8	m	0	2	2006	140	6.3851958820123516
53	2	f	0	2	2006	140	5.389017265073165
59	11	m	1	1	2006	140	8.316278623507051
74	9	m	0	2	2006	140	5.53499519955696
75	4	f	1	2	2006	140	6.0195390608511
88	6	m	1	3	2006	140	5.0216739258625704
94	2	f	1	2	2006	140	NA
98	2	f	0	1	2006	140	3.813113320869009
99	10	m	1	1	2006	140	5.4500714595556365
114	0	m	1	1	2006	140	3.5699467082093936
126	12	m	2	2	2006	140	8.18688041056943
136	15	m	1	1	2006	140	9.239058431080899
146	6	f	0	1	2006	140	6.02824757707134
147	6	f	1	1	2006	140	6.435256786327221
150	7	m	1	2	2006	140	5.070678106754507
155	4	f	1	2	2006	140	5.670922704007418
157	0	f	2	1	2006	140	3.513078187059662
159	6	f	0	3	2006	140	6.719683928392574
172	8	f	2	2	2006	140	7.920130985248046
174	6	f	2	1	2006	140	6.967788970017862
184	10	m	0	1	2006	140	6.371666306658312
189	4	m	2	2	2006	140	NA
201	5	f	0	1	2006	140	6.332203376979219
203	4	m	0	3	2006	140	3.7284150137705243
209	1	f	2	3	2006	140	3.8991816476265693
210	4	f	2	1	2006	140	NA
212	7	m	1	1	2006	140	5.915386568894122
213	9	f	1	2	2006	140	NA
214	9	f	0	1	2006	140	7.638949670787789
217	0	f	0	2	2006	140	3.703168961132291
218	6	m	0	2	2006	140	6.213087515441247
231	9	f	1	3	2006	140	NA
233	3	m	0	3	2006	140	3.1812109362668624
234	2	f	2	3	2006	140	4.272592362742547
244	4	f	2	2	2006	140	4.908737595694334
245	2	f	1	3	2006	140	6.514842242498997
251	3	f	1	3	2006	140	5.06857049563087
260	1	f	2	1	2006	140	5.239094869128207
261	14	f	1	3	2006	140	9.169331314152988
265	1	m	2	3	2006	140	2.20918836333129
270	3	m	2	3	2006	140	3.688441488719396
272	7	f	1	2	2006	140	5.250499718829127
276	6	f	2	1	2006	140	6.720901503231219
284	2	f	2	2	2006	140	4.889858545038017
286	7	f	1	2	2006	140	6.87364422600898
292	3	f	2	3	2006	140	5.180283318001113
293	5	m	0	1	2006	140	4.123069761199944
296	10	f	0	2	2006	140	8.384980532551648
301	6	m	0	2	2006	140	4.396140659680797
303	0	m	0	2	2006	140	0.13251902055983025
309	4	f	1	2	2006	140	6.271869120220459
312	6	f	1	2	2006	140	NA
313	12	m	1	3	2006	140	NA
319	1	m	2	2	2006	140	2.1021905531122766
320	4	m	1	2	2006	140	4.637093520851896
325	5	f	1	2	2006	140	7.084913265984255
329	1	f	0	2	2006	140	5.1081267289029855
332	8	f	2	1	2006	140	7.977019272085279
343	8	m	0	3	2006	140	4.824738031126201
349	7	m	1	1	2006	140	5.307212261839925
358	10	f	0	2	2006	140	6.9743056123676785
363	6	m	1	1	2006	140	NA
385	6	m	0	1	2006	140	5.440097500805591
389	1	m	2	2	2006	140	2.4158321870641446
400	3	m	1	3	2006	140	2.728245424476499
403	0	m	0	3	2006	140	3.7988452598522144
409	1	m	1	2	2006	140	3.01683710415654
413	9	m	1	3	2006	140	6.081604986608324
422	0	m	0	1	2006	140	1.9025620304802286
423	4	m	2	3	2006	140	5.3331043572426875
433	2	f	0	3	2006	140	3.7276924265305844
435	1	m	0	2	2006	140	1.3404027430540355
446	4	m	1	1	2006	140	4.737676464284725
450	2	f	2	2	2006	140	4.943318875923463
451	2	m	0	1	2006	140	2.5987027846037245
454	2	m	1	2	2006	140	2.469893920763916
457	8	f	0	2	2006	140	7.85455777016445
460	6	f	0	2	2006	140	NA
461	13	f	0	2	2006	140	9.44706478308808
472	6	m	0	2	2006	140	5.201311263082955
473	0	f	1	2	2006	140	4.782029024145111
476	3	m	1	2	2006	140	3.75676996886821
485	0	f	1	2	2006	140	3.266439586088258
486	11	m	1	3	2006	140	6.6475564312709
492	11	f	1	3	2006	140	8.268641478405307
500	0	f	0	2	2006	140	4.297742045884686
508	0	f	0	2	2006	140	3.3972345393352428
509	1	m	2	3	2006	140	3.5318104363609004
511	0	m	2	1	2006	140	2.0253866477067195
513	11	m	0	2	2006	140	5.932125429817313
514	1	f	0	2	2006	140	5.975889580340218
528	0	f	0	3	2006	140	3.8515307553356948
538	7	m	1	2	2006	140	5.762963186282123
552	16	m	1	1	2006	140	9.1282104232487
553	15	m	0	2	2006	140	10.55275373432184
554	7	f	0	2	2006	140	6.8187402817371785
556	13	m	2	3	2006	140	8.256149102697076
558	13	m	1	2	2006	140	8.16366546831588
564	2	f	1	3	2006	140	5.060273198341437
570	3	m	2	3	2006	140	2.9335505824680794
574	2	m	0	1	2006	140	1.0223980481591668
586	7	f	0	1	2006	140	7.532882888016388
589	2	f	0	3	2006	140	4.18395251231509
602	1	f	1	1	2006	140	4.156790015716888
605	11	m	1	2	2006	140	7.558871318867929
607	2	f	2	2	2006	140	4.417850117979048
609	1	f	0	3	2006	140	3.9712881560574282
619	6	m	1	3	2006	140	5.938940446676664
632	7	m	0	2	2006	140	4.250372227248496
639	10	m	0	1	2006	140	NA
640	10	m	0	1	2006	140	6.839421476756473
655	1	f	0	2	2006	140	4.875976088415931
661	5	f	2	1	2006	140	6.698856795001381
667	1	m	1	3	2006	140	2.4045722867251365
668	3	m	2	3	2006	140	3.2634844315197773
682	7	f	1	2	2006	140	6.9556052908406825
687	0	f	2	1	2006	140	NA
688	7	m	0	1	2006	140	5.827266405825874
690	2	m	1	1	2006	140	1.581724304017293
691	10	f	0	3	2006	140	7.262732722919619
692	1	m	2	2	2006	140	3.1391614038985094
700	5	m	0	3	2006	140	4.289368509023321
702	13	m	2	3	2006	140	8.580545289467238
717	13	m	2	3	2006	140	8.493160679477372
728	3	m	0	3	2006	140	3.896847332169198
730	2	f	2	3	2006	140	NA
732	0	m	1	1	2006	140	3.024215238690259
737	4	f	2	3	2006	140	5.6268424716635925
743	10	f	1	1	2006	140	NA
745	9	m	1	1	2006	140	6.050719904948238
748	1	f	0	1	2006	140	6.579007522306306
759	3	m	0	2	2006	140	5.06222678753705
764	13	f	2	3	2006	140	8.139917977199795
765	0	f	2	2	2006	140	NA
768	4	m	1	3	2006	140	4.1124627114043495
771	3	f	2	1	2006	140	6.293275350832091
772	4	m	0	1	2006	140	4.545833489980318
781	2	m	0	2	2006	140	4.216715207356158
784	6	m	1	3	2006	140	4.393528270237345
795	0	m	0	1	2006	140	2.7223018326633475
801	4	m	2	1	2006	140	2.657808962887136
806	3	m	0	1	2006	140	4.129091057235894
809	11	m	1	1	2006	140	NA
815	8	f	2	3	2006	140	6.948161494058493
823	5	m	1	2	2006	140	NA
828	10	f	0	3	2006	140	7.316449705434656
831	14	m	1	2	2006	140	8.121657931734148
838	1	m	0	2	2006	140	4.977439386235226
840	8	f	2	2	2006	140	6.894332108917429
844	7	m	1	1	2006	140	6.677832754893807
845	0	f	2	3	2006	140	3.3365934676151734
846	4	f	1	3	2006	140	7.023039718414292
847	9	f	1	3	2006	140	8.671401553321479
863	3	f	1	1	2006	140	6.366593005043287
865	4	f	2	3	2006	140	6.478736725916972
3	1	m	2	2	2007	170	2.0836019688174194
4	3	f	1	2	2007	170	5.44983634474717
18	4	m	1	2	2007	170	3.7679738222709442
19	0	f	1	2	2007	170	NA
23	6	f	1	1	2007	170	6.326499824502653
28	3	m	2	2	2007	170	4.252470997362825
32	15	f	0	1	2007	170	9.713981779801916
39	0	m	0	3	2007	170	1.1012352842445716
40	5	m	0	1	2007	170	3.617011997849106
44	6	f	1	1	2007	170	6.242802151598527
45	2	m	0	3	2007	170	1.193826391024721
48	12	f	2	2	2007	170	9.420382381729112
52	9	m	0	2	2007	170	7.79317472866681
53	3	f	2	2	2007	170	4.8327363647253465
54	0	f	0	2	2007	170	NA
59	12	m	0	1	2007	170	7.581707217507113
74	10	m	1	2	2007	170	5.874355596707412
